id,URL,age,likes,post_text,post_date
169,https://www.instagram.com/p/BRwT8B8hudt/,"MARCH 17, 2017",136,"*IMPORTANT NEWS UPDATE FROM YOUR FRIENDS AT TROON* Due to how busy the last two weeks have been we will only be able to offer two beers for growler fills this weekend, Witless Aphorism and a new beer that I will be posting about shortly. In addition, due to the snow our growler shipment was waylaid and won't arrive until next week. That means we have no empty growlers right now. Seriously, none, so please bring your own! Sorry about that! Thanks for drinking all our beer!",
170,https://www.instagram.com/p/BV-zctMBf_5/,"JUNE 30, 2017",354,"Stylistic Self-Immolation, 6.2%- A beer inspired by the many 4th of July firework shows of my youth. Brewed with a smidge of lactose, refermented on a bunch of raspberry, and then further conditioned on fresh lemon zest and NJ rose puree from my main man Greg @brickfarmtavern. Gently perfumed and very compatible with the warm weeks to come! .

ALSO I want to give you all an update on inventory: we are on our last kegs of both Comma Crisis and Soul Trap and do not expect them to last past Saturday. See you tomorrow!",
171,https://www.instagram.com/p/BL-FPRhA5B-/,"OCTOBER 24, 2016",64,Six gallons of freshly pressed Counoise juice (not a euphemism) from my neighbor @unionvillevineyards. It was added to a single Chardonnay barrel of mixed fermentation grisette. After tasting this stuff it's a minor miracle there was any left to add to the beer. #notwelchs,
172,https://www.instagram.com/p/Be9BZZjhIbu/,"FEBRUARY 8, 2018",678,"We are SOLD OUT. Thanks as always for the support, we love ya! .

We're OPEN with 425ish cans of our newest beer! 3/pp. Don't let the cold scare ya. Also the canning date is a day off, this was packaged today, sorry about that! .

Take Off Your Skin and Chew on Your Bones, 8.6%- After an exhaustive vetting process, which included learning how to use LeashedIn and countless in-person interviews, we are delighted to announce that Troon has now ballooned to a staff of three! .

Wallace is our newest crew member and as is tradition we let him brew and name a beer as a welcome to the party. This IPA, brewed with insane amounts of wildflower honey and an equally immoderate amount of hops, was his request. It's a really fun beer that takes one of the recipes we were fondest of in the early days of our brewery and nearly doubles the honey and hops. Only a select few are likely to remember the predecessor to this one, so if you're one of those people I hope you enjoy a taste of the past. To everyone else, I think you'll dig it too.",
173,https://www.instagram.com/p/BB0Q2WCIw5E/,"FEBRUARY 15, 2016",26,"Thankfully there was no rebar in these old floors, but at depths up to 24"" it still put up a hell of a fight as I sawed trenches for our floor drains.
#njbeer #njfarmhouseales",
174,https://www.instagram.com/p/BmOnZp-lJ15/,"AUGUST 8, 2018",745,"Really privileged to have worked with my friend @sineateruk once again. Like always this is a limited production run and won't return in the future. 150 total. 100% cotton/ 100% comfy. Available during our next release. .

If there's any interest we will open an online store and try to make all of our upcoming merch more accessible to those of you fortunate enough not to reside in New Jersey/ unable to get here during our limited hours.",
175,https://www.instagram.com/p/BMcjIPPAnFU/,"NOVEMBER 5, 2016",52,"If you haven't heard of @thereferendbierblendery by now, you must be walking around with blinders on! James is going to be making some pretty big waves around here so I suggest that you inflate your swimmies and take those goggles out of storage. I'm installing storm shutters and battening down the hatches at Troon as we speak.
#surfsup #njshorebrewery #melvillesfantasy",
176,https://www.instagram.com/p/Bn4cgGMlQuV/,"SEPTEMBER 18, 2018",886,"6:01pm UPDATE: SOLD OUT. We are incredibly appreciative of your support, forever and always!

It is 5:07pm and we are OPEN with another exciting new beer for your enjoyment. 275 cans, 2/pp. Also, @brickfarmtavern has resumed Tuesday night dinners so this will be available for pours tonight just like for all of our other releases. .

Fustigated, 7.5%- A bludgeoningly hoppy ale.",
177,https://www.instagram.com/p/BX6r2L9B3zQ/,"AUGUST 17, 2017",169,"Due to the slight inconvenience of being completely out of beer we will regretfully not be able to open this weekend. @brickfarmtavern has the remaining supply of Eggregious Editing Error and all of our tanks are full with fun new releases for the coming weeks. .

As a side note, if you're visiting Hopewell and looking for somewhere new to eat since you've been to the Tavern and the Market so many times, pictured above is the best Neapolitan pizza joint in NJ, @nomadpizza, which just happens to be a minute from the brewery with a ridiculously pretty outdoor patio. If you haven't checked them out yet you are seriously fucking up. The Spinach and Hot Soppresata are my go-to pies but you already know better than to take my advice. (A final heads up- they're cash only).",
178,https://www.instagram.com/p/BdTVbIWhjQ1/,"DECEMBER 29, 2017",587,"12/29 UPDATE: 6:08pm, we are SOLD OUT. Have a safe New Years everyone! .

Hello world, it seems like forever since we've had a release so I'm happy to say that we are now OPEN with 250 cans of brand new beer. 2 per person, we will be open until 7pm! .

Virtue Signaling, 9.3%- IPA brewed with a little lactose and hopped with tons of Galaxy and Medusa. Flying the confederate flag celebrates treason, racists are not good people, corporations aren't people at all, sugar is harmful to your body, winter is the worst season. How deafening can this echo get?",
179,https://www.instagram.com/p/B8UKzs1pNOn/,FEBRUARY 8,1298,"2:21pm UPDATE: We are SOLD OUT :) Thanks again for your support, have a great weekend! .

Start your weekend off right, some get some beer. A mammoth 540 cans, 2/pp. It is 12:59pm. .

Aviophobia, 9.9%- Kettle-soured ale brewed with lactose, refermented with massive amounts of mango and strawberry, then conditioned on fresh lemon zest. . *Excellent glassware courtesy of @dssolvr *",
180,https://www.instagram.com/p/ByBXC8ZlGtO/,"MAY 28, 2019",1065,"7:59pm UPDATE: We are SOLD OUT :) .

Survive the humidity by cracking a can of our most recent beer, available right this second! We have around 440 cans, 2/pp. It is 5:27pm. .

Delinquent Urges, 10.5%- Hoppy ale. *Actual canning date 5/27*",
181,https://www.instagram.com/p/ByqkVTKFlid/,"JUNE 13, 2019",1123,"7:27pm UPDATE: Instagram has been fucked up on our end (anyone else's not loading?) but it looks like it's back up again so here's an update! We are SOLD OUT :) .

Hello, how's your week going? In need of a drink? Well what a coincidence, we just packaged 420 cans of new beer just for you. 2/pp. It is currently 5:31pm. *Please be advised that parking is going to be shittier than usual tonight, we apologize for any inconvenience* .

Daily Ablutions, 5.4%- Minuscule Hoppy Ale composed of nearly 50% oats. .

You'll have to visit @bonnbrewing to grab this glass :)",
182,https://www.instagram.com/p/BokNs6rleQI/,"OCTOBER 5, 2018",919,"6:52pm UPDATE: We are SOLD OUT! We got a lot of feedback about post notifications not working tonight but unfortunately I'm not sure what would be causing that to happen. I will try to look into it for future releases. .

Yo, we're open! 325 cans, 2/pp of our very newest and most collaborative beer. It is 5:05pm. .

Sacrificial Lamb, 8.25%- Kettle-soured ale brewed with lactose and an immoderate amount of beautiful hibiscus before being dry-hopped judiciously with Nelson Sauvin, Summer and Motueka. It's hard to believe that no fruit was harmed in the making of this beer! .

Sacrificial Lamb is a joint effort between our brewery and the very rad dudes over at @dssolvr. They'll be making waves in Asheville next year when they open, but in the meantime we hope this beer will give you a sense of what we both value in the beers we make now, and desire to make moving forward. Just remember we told you first :)",
183,https://www.instagram.com/p/BQoomidh5yf/,"FEBRUARY 17, 2017",136,"Sweating Through Your Coconut Bra, 8.8%- An imperial milk stout conditioned on a whole bunch of organic coconut. Shoutout to @brickfarmmarket for letting us use their ovens to toast it all. Available for growlers tomorrow.",
184,https://www.instagram.com/p/B43KmgdloB2/,"NOVEMBER 14, 2019",1136,"6:11pm UPDATE: We are SOLD OUT! .

Hey everybody, we have some fresh beer if that's something you're into :) 420 cans, 2/pp. It is 5:05pm. .

Sounds About Right, 8.4%- Hoppy Ale.",
185,https://www.instagram.com/p/BNPc62qBZzR/,"NOVEMBER 25, 2016",45,"Unfortunately there will be no growler fills tonight but Saturday and Sunday are normal hours, 5-10pm.",
186,https://www.instagram.com/p/BtGyfWmAQ4j/,"JANUARY 26, 2019",1051,"1:19pm UPDATE: We are SOLD OUT. Make sure to take off your clothes and absorb as much sun as possible today before the perpetual gloom of winter casts its shadow over us once more. .

Twice in one week!? What the fuck are we up to? New beer available as of right now, 12:25pm, 450 cans, 3/pp. .

Extreme Unction, 9.5%- Hoppy ale utilizing only the oiliest flowers available.",
187,https://www.instagram.com/p/B2m4B7BlU3r/,"SEPTEMBER 19, 2019",1240,"6:13pm UPDATE: We are SOLD OUT :) Get outside and catch some rays! .

Nicest day of the year so far? Come argue about it either way, cause we're open! 460 cans, 2/pp. It is 5:13pm. .

Baptized in Flames, 9.3%- Hoppy ale.",
188,https://www.instagram.com/p/BLjxsKRAt6X/,"OCTOBER 14, 2016",46,Making a blood sacrifice right now in order to improve all of your lives.,
189,https://www.instagram.com/p/BYWfMKXBWh1/,"AUGUST 28, 2017",218,"The first ever kegs to leave our farm were just sent to @theshep_haledon for their two all-NJ beer takeovers. One of them was a reserve keg of Mental Kaleidoscope and one was something we haven't even released yet! This will be the only time we sell kegs to distro for the remainder of the year so if you live up North and haven't had the chance to try anything from us now's your chance. I'll be there Thursday night with the @thereferendbierblendery crew, come say hey! Also, if you say Tim's name three times in quick succession maybe @conclavebrewing will make an appearance too.",
190,https://www.instagram.com/p/BKoS81KAqcq/,"SEPTEMBER 21, 2016",25,Hopewell is looking and smelling particularly nice as all the hay gets chopped down again.,
191,https://www.instagram.com/p/BRjkZ4oBtfx/,"MARCH 12, 2017",160,Thank you as always to everyone who took time out of their weekend to come visit us.,
192,https://www.instagram.com/p/BxDUdF9lQw4/,"MAY 4, 2019",1110,"4:45pm UPDATE: We are SOLD OUT :) .

It's a scorcher out there but we have some fresh new beer to help cool you down. 415 cans, 2/pp. It is 3:11pm. .

Unilateral, 7.8%- Sessionable hoppy ale.",
193,https://www.instagram.com/p/BnZlE0OlmFA/,"SEPTEMBER 6, 2018",972,"6:33pm UPDATE: We are SOLD OUT! .

It's way too hot for you to have no beer in your hand! 375 cans, 2/pp. We are NOW OPEN and it is 5:25pm. .

Malicious Malaprop, 7.6%- Hopped at over 6#/bbl with Denali, and only Denali.",
194,https://www.instagram.com/p/BWwRp0fBW9A/,"JULY 20, 2017",411,"Mental Kaleidoscope, 9%- Imperial Milk Stout with 5 gallons of Grade B Maple Syrup, Cinnamon and Coffee added. Characteristicly poor timing on this one considering that, unbeknownst to us, one of our favorite NJ breweries makes practically the same beer every year. Shows how much we leave Hopewell! Thicker and sweeter than any dark beer we've released so far, I'm really proud of this one and hope you enjoy it for what it is and not as an attempt to mimic someone else's work. .

Pull the Plug, 8.2%- An Oat Double IPA dry hopped with the nicest Huell Melon that I've ever gotten my grubby little hands on, and also Comet which I've never used before but will definitely be making an appearance again in the near future. Hope you guys enjoy!",
195,https://www.instagram.com/p/BTMjxu2hM1y/,"APRIL 22, 2017",105,"We are regrettably sold out of growlers but there will be three more designs arriving by next weekend. For once I can say that this isn't a reflection of our perennial inability to plan ahead or function as a legitimate business, but rather a misstep by the manufacturer. Phew. Anyway, as always you are welcome to bring in your own to get filled. Smooches- Alex",
196,https://www.instagram.com/p/BSSIALWhodj/,"MARCH 30, 2017",178,"Born Without Your Spine, 6%- 15% of total sugars from wildflower honey and fermented a little drier than usual. Hopped almost entirely with your grandma's favorite hop, Cascade, but supplemented with just a touch of Hallertau Blanc for balance. This is basically our take on a session hoppy beer.
The vultures are circling, will they find your spine before you do?",
197,https://www.instagram.com/p/BQ_aMoSBezH/,"FEBRUARY 26, 2017",214,"Phone Tag, 7.2%- An IPA with a creamy texture and loaded with a totally befuddling combination of our favorite hops. Available for growlers as of one minute ago. Surprise!",
198,https://www.instagram.com/p/BwXzo_SlsQK/,"APRIL 17, 2019",1251,"8:25pm UPDATE: We are closing up shop, there will be 24 cans available @brickfarmtavern tomorrow night when they open :) .

Ayo! We're OPEN with 500 cans of fresh beer, come and get it! 2/pp. It is 5:37pm. .

Quite Literally, 12.2%- Imperial Milk/ Sweet Stout brewed with lactose and boiled for many hours before conditioning on all of the finest cacao, cacao nibs and chocolate we could find. The closest approximation of a @thebentspoon chocolate milkshake that we could dream up.",
199,https://www.instagram.com/p/BoKf4cWlXTX/,"SEPTEMBER 25, 2018",1093,"7:27pm UPDATE: We are closing up shop, see you guys when it's sunny! .

Finally the drought is over, it's dumping in NJ! To further add to the deluge we are also raining down 450 cans of our newest offering, 2/p(waterlogged)p. It is 5:23pm. .

Athazagoraphobia, 9%- Kettle-soured ale brewed with a sensible amount of lactose and then refermented with a mind-numbing amount of an equal mix of passion fruit and mango. Perhaps the apex achievement in our pursuit of beers that won't offend those of you who don't enjoy the taste of beer in the beers they drink.",
200,https://www.instagram.com/p/BNzdrQZhRCP/,"DECEMBER 9, 2016",120,"Take off your skin and dance in your bones. Eight bucks, 140 total glasses. Get you one! (Disclaimer): The glass is printed with platinum so please don't microwave your beer before drinking and hand wash with love. If you need hot beer just throw it in a tea kettle like a normal person does.",
201,https://www.instagram.com/p/Bzbc9yDl8j4/,"JULY 2, 2019",1378,"6:55pm UPDATE: We are SOLD OUT :) .

Bring your sweatbands because it's a scorcher out there! Maybe this beer will help? Just over 450 cans, 2/pp. It is 5:09pm. .

Ergophobia, 9.4%- Kettle-soured ale brewed with lactose then refermented on enormous amounts of strawberry and a touch of blackberry, before conditioning on balanced quantities of both Tahitian and Madagascar vanilla.",
202,https://www.instagram.com/p/BeGZaUhB0IW/,"JANUARY 18, 2018",174,"No cans this weekend, sorry about that!",
203,https://www.instagram.com/p/BZ8xdw-B3GL/,"OCTOBER 7, 2017",461,"UPDATE: 2:25pm, we are SOLD OUT. We are endlessly appreciative of your support and we hope you dig the new brew. .

The stars aligned and we will also have some brand new, ultra spooky graveyard glasses to help you start your month of Halloween properly. You can even fill them with our newest beer: .

Carrion Luggage, 10%- Imperial milk stout conditioned on some of the finest coffee we have ever tried. Double batching has allowed us to make smaller volumes of thicker and more concentrated wort and I think this particular beer is a fine example of the impact this will have on our darker beers moving forward. JUST A HEADS UP: I am an idiot as usual and printed the wrong canning date, I assure you we packaged this beer yesterday and not in early September.",
204,https://www.instagram.com/p/BTT0mg9hkOT/,"APRIL 25, 2017",274,"Brought some of our house culture of yeast and bacteria to @thereferendbierblendery to pitch into a single barrel of wort that was first cooled overnight in their coolship. Sean and Amanda @tuckahoeco and Ed over at @kellygreenbrewingco also innoculated barrels of the same wort. All of this will eventually form a larger blend with equal parts of the Referend's completely spontaneous portion of the brew. This isn't really relevant right now because it's going to take so long to actually come to fruition, but I figured I would mention it anyway because who doesn't enjoy daydreaming about the future?",
205,https://www.instagram.com/p/BWv4JUIhUuq/,"JULY 19, 2017",469,"***Warning: Historically long Instagram post incoming but I would recommend reading it anyway** .

So... Despite our best efforts to fuck things up we think we did pretty well during our first and second ""canning"" runs and as a result both beers will be available to you this coming Friday during our normal hours of operation. These 32oz cans are the culmination of many months of planning and preparation and they represent what we consider to be the pinnacle of growler packaging. .

To clarify, yes, these are still growlers and we implore you to treat them as such. Until our experiments with can-conditioning still beer are complete we will only be canning previously carbonated beer which will in no way benefit from being kept warm. With this is mind, it warrants mentioning that we now purge every can with c02 before packaging which should markedly improve the quality of the beer vs. previous iterations of our glass growlers. .

Since we are still so new to this method of packaging we are going to start out with smaller runs than we will in the future and rely on you kind folks for feedback to help us improve as we go. Thank you to anyone who read this far and I hope you enjoy this newest evolution of Troon. I will be posting details about the aformentioned beers in a separate post tonight to avoid confusion :)",
206,https://www.instagram.com/p/BrLL5_XA1Hc/,"DECEMBER 9, 2018",1028,"In the interest of spreading the love, we will be opening our doors at 1:15pm with a new reusable bag, inside which there are three different mixed fermentation beers for your drinking enjoyment. Each set is $80, sales tax included, and we implore you to bring cash if possible to make the experience smoother for everyone. We have just under 400 allotments, 1/pp. Thanks for two wonderful years, I hope you enjoy all of the work we put into these very uncharacteristically Troon beers :) .

Also, can we get a ""Happy Birthday"" for my wonderful mother who happens to be celebrating hers today? Love you Mom! 🎂🍰🎉🎊 .

Disputation, 9%- Mixed fermentation golden ale. The third beer we ever brewed. This was fermented/ aged in freshly dumped Chardonnay barrels from our friends @albavineyard for a year with one of our favorite strains of Brettanomyces before conditioning in the bottle for an additional year. Bottling date 12/5/2017. This is the least acidic of the three beers. *This beer is highly carbonated so please refrigerate upright for at least 24 hours before opening* .

Disquisition, 8.5%- Dark sour ale. The second beer we ever brewed, and a recipe that I wrote when I was still homebrewing/ dreaming about Troon. It was fermented/ aged in Bourbon barrels for a year with B. Lambicus before spending another year conditioning in bottles. Bottling date 12/2/2017. This is the most acidic of the three beers. *This beer is highly carbonated so please refrigerate upright for at least 24 hours before opening* .

Treatise, 4%- Mixed fermentation grisette. The first beer we ever brewed. We started with a very simple grisette recipe and fermented it in freshly dumped red wine barrels. After fermentation with our mixed culture we racked it into yet more fresh wine barrels and refermented it on gallons of Counoise juice from our friends @unionvillevineyards. It then spent almost a year in bottles conditioning. Bottling date 12/22/2017. *This beer is especially carbonated, and may want to lose a small amount of foam upon opening it, so you might want to have a glass handy after refrigerating for a minimum of 24 hours*",
207,https://www.instagram.com/p/BchmkpthUJR/,"DECEMBER 10, 2017",473,"UPDATE 2pm: We are SOLD OUT. Woah! What a gorgeous day! Let's have a can release (at 11:30 at the brewery, we have 250 cans)! Then come hang with me and drink one-off kegs of BA stout and eat incredible food @brickfarmtavern. Please, please don't park on 518, that's a busy thoroughfare and it's dangerous. .

Impaled Northern Moonforest, 12%- Our first barrel aged beer just in time for our first anniversary! This sessionable stout was aged in rye and whisky barrels for 7 months and then cold conditioned for many weeks before packaging. $20/ can, 1pp. We also have roughly 40 cans each of two incredibly special variants: one with three different peppers, cinnamon and vanilla and one with only decadent Madagascar vanilla. First 80 or so people can buy one of these in addition to the regular can. Still $20/ can. .

DRAUGHT ONLY @brickfarmtavern- .

Gazing at the Blasphemous Moon While Perched Atop a Very Very Very Very Very Very Forsaken Crest of the Northern Mountain- BA stout conditioned on Madagascar vanilla. .

Entranced by the Northern Impaled Necrowizards Blasphemous Incantation Amidst the Agonizing Abomination of the Lusting Necrocorpse- BA stout conditioned on amazing Ethiopian coffee from @rojosroastery, Madagascar vanilla, maple syrup, cinnamon and ancho/ morita/ de arbol peppers. .

Forlorned Invocations of Blasphemous Congregations of Lusting Goat Sodomizing Sathanis- BA stout conditioned on straight up incredible Ethiopian coffee from @rojosroastery.",
208,https://www.instagram.com/p/BNfPF7kBBd2/,"DECEMBER 1, 2016",86,"Available 12/10 minus the pink, dotted proofing lines. A shame really. Maybe next time.",
209,https://www.instagram.com/p/BZEeAuKhsyj/,"SEPTEMBER 15, 2017",409,"UPDATE: We are SOLD OUT but there is still plenty of beer pouring @brickfarmtavern ...........................................................................🔥💩HOT SHIT SIREN💩🔥™ When you hear the 🔥💩 HOT SHIT SIREN💩🔥™ it means we brewed a BIG HOT SHITLOAD of beer, and that there will be BIG SHIT QUANTITIES of cans available. 300 available TONIGHT, 300 available TOMORROW. 2PP! .

Grammar Gaffe, 8.6%- Ipa hopped 100% with Citra. Tom and me are consistently seeking to brew hoppy beer that have integrated hop character rather then create a facsimile of sniff a hop bag. We don't like to preaching to you but we think y'all'll get it.",
210,https://www.instagram.com/p/BSWUeduhWI1/,"APRIL 1, 2017",238,"Many moons ago, after partaking in illegal drugs with the cerebral sweethearts over at @thereferendbierblendery (yes we smoke ganja and other stuff so just get over it squares!), I said, ""let's collaborate on a beer."" Of course James' first reaction was to say ""it has to be spontaneous."" Now everyone knows we only make hoppy beers here at Troon so I started to rack my tiny brain for how we could make it work. Defeated, I threw the still-smoldering foot-long pot-pipe on the ground and admitted defeat. But much like the greatest mystics in history, the crystalline cacophony of shattering glass was the catalyst for an epiphany. ""The beer might not be spontaneous, but we still can be!"" I shouted. James patted me on the back and extolled my creativity, I smiled contentedly and then immediately started writing this very recipe on the back of a napkin just like Harry Potter did. ""Crystalline Cacophony and the Root of Man's Manufactured Discontent"" is a 13.5% Triple IPA brewed with lactose and with THREE different kinds of pies thrown in spontaneously throughout the fermentation process before finishing on a melange of vanilla bean and crushed up Lorna Doone powder. It is served at still-cooling-on-the-windowsill temperature and, by request, a la mode if you ask your server at @brickfarmtavern. Take a slice, you deserve it!",
211,https://www.instagram.com/p/Bp2v8CzgZv_/,"NOVEMBER 6, 2018",839,"7:01pm UPDATE: We are SOLD OUT! Catch you next time and you're welcome for the rain! .

Looking to unwind after a long day of voting? You're in luck because we are stocked with 450ish cans of our newest beer! OPEN now as of 5:21pm. 2/pp. .

I'm to Blame for the Rain, 12%- Imperial milk stout brewed with coffee, cinnamon and five different kinds of peppers. If you are completely averse to pepper heat then you are probably better off avoiding this one! .

Longtime fans of our brewery may recognize this as a riff off of a beer we were very fond of when we first made it, brewed in collaboration with our friends @conclavebrewing. We hope you enjoy this interpretation as much as the original :) .

Big thanks as always to @rojosroastery for sourcing these incredible Oaxacan Casmiro Loxicha beans and for being a constant source of inspiration. I also want to give a shout-out to Kyle @spicyjamsnj for getting us some amazing peppers at the last minute to help finish out this beer.",
212,https://www.instagram.com/p/B0d8cyuF9aM/,"JULY 28, 2019",1112,"2:51pm UPDATE: We are SOLD OUT, enjoy the rest of your weekend while you can! :) .

We hope everyone is enjoying this beautiful, warm Sunday afternoon. If you are in need of a refreshing drink we have just the thing! 460ish cans, 2/pp. It is 12:55pm. .

Demonic Invocation, 14.5%- Imperial Milk Stout conditioned on @rojosroastery Oaxaca Yaitepec Especial coffee. Wallace approved. .

When David (@rojosroastery) gets in touch and tells you they have something exceptional, you make a beer with it! This is only the second time in a decade they've stocked Mexican beans so we knew we had to brew something special to add it to. These stouts are a massive pain in the ass to make so we hope you enjoy :)",
213,https://www.instagram.com/p/Bp-e6e2AL2p/,"NOVEMBER 9, 2018",956,"6:33pm UPDATE: We are SOLD OUT. Thanks guys we love you. .

Yerp! Your eyes aren't deceiving you, we're OPEN for the second time this week. If you have the stomach to brave the rain then we have something to fill it with. 480 cans, 3/pp given the inclement weather. It is 5:27pm at the time of posting. .

Brain Lint, 8.2%- Hoppy ale. .

We fermented this with a fun new yeast that we think you will really enjoy.",
214,https://www.instagram.com/p/BRch1mzBUgp/,"MARCH 10, 2017",201,Ale with lots of hops and lots of cherries. 10.1%. Tread softly with this one. Trust me.,
215,https://www.instagram.com/p/BNsYt31Bz8V/,"DECEMBER 6, 2016",103,"This Saturday $4 allows you to take this lovely, and empty unless you specify otherwise, 32oz growler home for good. Or until you drunkely smash it and need a new one. Let's just hope it's empty when that happens. And that you're wearing something more substantive than a slipper. Or that it doesn't happen but I'm not known for my optimism.",
216,https://www.instagram.com/p/B4QcnNElsK-/,"OCTOBER 30, 2019",1859,"7:25pm UPDATE: Beer and glasses are SOLD OUT! We are really sorry about the slow line today but endlessly appreciative of your support as always. .

We whipped up a whole bunch of new stuff to help all of the mischief makers out there ring in the year's best holiday tonight/ tomorrow! First person to TP Tom or Matt gets a free glass! 420 cans of new beer, 2/pp! We will stay open until 7:30 whether we have beer or not for people who are only looking to buy some sweet merch! It is 5:13pm! Strict limit of 13 glasses/pp! .

Ain't That The Truth, 7.1%- Hoppy ale.",
217,https://www.instagram.com/p/Bt1pIGKlfz6/,"FEBRUARY 13, 2019",1453,"6:09pm UPDATE: We are SOLD OUT! Wish your loved ones the best from us, and we hope you like the suds! .

Hi! We are BACK with a phat new beer to help fuel your Valentine's Day adventures. 525 cans, 3/pp (subject to change based on turnout, as always). It is 5:07pm. .

Bacillophobia, 10.3%- Kettle-soured ale brewed with lactose and then refermented with an absurd amount of mango before being conditioned on a tasteful amount of both Tahitian and Madagascar vanilla. Another offering for our friends out there who no longer like the taste of beer when they drink beer.",
218,https://www.instagram.com/p/B50mkEUFxlb/,"DECEMBER 8, 2019",1663,"4:37pm UPDATE: Vanilla is gone, we will be closing at 5pm because it's my mom's bday and we're going to eat some pizza :) .

I'm just going to be straightforward and warn everyone seeing this post that there are a bunch of fucking jabronies in the parking lot who guessed that there would be a release today. Sorry about those people. We will update quantities after we process the resulting line. *This beer will not be available on tap at BFT until Tuesday* It is 1:43pm. .

There are 540x 750mL bottles and 120x 500mL bottles. 1x 750mL + 1x 500mL per person, or 2x 750mL, your choice. .

In Defiance Of The Sages, 15%- Imperial Milk Stout aged in beautiful, freshly dumped 7 year @lairdsapplejack barrels. Presented simply without any additional adjuncts in 750mL bottles. $25/ bottle. .

Prostrate Before The Old Gods, 15%- Imperial Milk Stout aged in beautiful, freshly dumped 7 year @lairdsapplejack barrels, then further conditioned on a ludicrous amount of Madagascar vanilla. Packaged in 500mL bottles. $20/ bottle. .

All bottles are chilled and we recommend keeping them cold if you have the self-restraint to not drink them right away. They are not bottle conditioned so there is really no advantage that we can think of to holding them at cellar temp.",
219,https://www.instagram.com/p/BNIpSZhB6r1/,"NOVEMBER 22, 2016",58,Stop sleeping on @brickfarmtavern and treat your tastebuds right. Food grown and prepared right here in Hopewell. There's no place like it!,
220,https://www.instagram.com/p/BLE_kFChQEu/,"OCTOBER 2, 2016",27,"Some company today while I chill this ridiculous beer full of way too many hops. More hops on the docket tomorrow too. Keep my heat exchanger in your thoughts, it's precarious over here. #moo #bah #njisgross",
221,https://www.instagram.com/p/B2AO05Flr3R/,"SEPTEMBER 4, 2019",1167,"6:07pm UPDATE: We are SOLD OUT! Hope you all have a great week :) .

New week, new beer. We are here for you :) Just over 400 cans, 2/pp. It is 5:01pm. .

Friable, 9.2%- Hoppy Ale.",
222,https://www.instagram.com/p/BOY7Y1AB7Qb/,"DECEMBER 24, 2016",132,"""Working Retail During the Holidays"" is on tap @brickfarmtavern and available for growlers tomorrow. 10.1%. Some solace for those of you who've been through it this winter. <3 you all.",
223,https://www.instagram.com/p/BaW3-8JhUYL/,"OCTOBER 17, 2017",365,"6:01 PM UPDATE: WE ARE SOLD OUT! THANK YOU! I hope the Tuesday release wasn't too disruptive and we are truly thankful to everyone who showed up .

Well we found some time, so tonight we will be open from 4-7 with 500 cans of our newest hoppy beer. I think it's one of the best we've made thus far but to be fair I don't really know shit. We still have ~70 of our spooky October glasses and plenty of shirts and hoodies (though some sizes are sold out). .

Illegible Metal Font, 9%- If you can read the billing, it's not fucking metal.",
224,https://www.instagram.com/p/BSnJt-0B5KB/,"APRIL 8, 2017",139,"Adjective Abuse, 7.5%- Our hoppiest beer (by weight) to date, but arguably the most delicate too. The recursive search for a more perfect hoppy beer continues.",
225,https://www.instagram.com/p/B84Om6yJ_2X/,FEBRUARY 22,791,"2:15pm UPDATE: We are SOLD OUT. Enjoy the rest of what is sure to be a beautiful weekend :) . 🌞 is out, beer is stocked, you're the missing piece! 420 cans, 2/pp. It is 1:05pm. .

It Fell On Deaf Ears, 9.5%- Hoppy Ale. .

Pictured above is what your table could look like if you went and visited @st._oners GRAND OPENING next weekend! Incredible riffs on classic Chinese dishes and a stacked taplist of @tiredhandsbrewing heaters including some of their very special new wines. How could you go wrong? :)",
226,https://www.instagram.com/p/BQToOXHA45R/,"FEBRUARY 9, 2017",126,,
227,https://www.instagram.com/p/B8w8QzzpdFI/,FEBRUARY 19,1443,"6:57pm UPDATE: We are SOLD OUT. Have a great night/ end of your week :) .

It's gorgeous out there, let's celebrate the sun with some beer that we just finished packaging for you! 480 cans, 2/pp. It is 5:09pm. .

Caught In The Trees, 9.7%- Hoppy ale brewed with lactose and conditioned on Madagascar vanilla.",
228,https://www.instagram.com/p/B8hgzDOJz5b/,FEBRUARY 13,1089,"7:07pm UPDATE: We are SOLD OUT. HAPPY BIRTHDAY MATT! :) .

We're really sorry about the late open (and the shitty photo), we just finished canning this an hour ago and didn't have time to get ready! 480 cans, 2/pp, subject to change based on turnout. It is 5:21pm. .

I Need It Yesterday, 8.5%- Hoppy Ale. .

Please wish Matt, our favorite Valentine's Angel, a Happy (early) Birthday as he enters his 30s tomorrow 🍾🎁🎂!",
229,https://www.instagram.com/p/B3718qCp2RS/,"OCTOBER 22, 2019",1179,"6:01pm UPDATE: We are SOLD OUT :) Hope you enjoy! .

In the mood for some new beer? We gotcha covered then! 420 cans, 2/pp. It is 5:09pm. .

Whither Goest Thou?, 7.7%- Hoppy ale. *Actual canning date 10/21*",
230,https://www.instagram.com/p/B9Fi2EZJvo7/,FEBRUARY 28,1136,"6:21pm UPDATE: We are SOLD OUT. See ya next time! :) .

Need some novelty to liven up your weekend? Well we have 480 brand spankin' new cans for you as of one hour ago! 2/pp, it is 5:11pm. .

You're Always Right, 8%- Hoppy Ale.",
